date,region,person,goods,units,amount,value
21 Mar 13,west,kevin,tablets,1,650,650
21 Mar 13,midwest,charles,software,10,184,1840
21 Mar 13,west,lyn,laptops,1,538,538
21 Mar 13,east,sunil,tablets,1,331,331
21 Mar 13,west,kevin,tablets,1,904,904
21 Mar 13,west,rachel,laptops,4,502,2008
21 Mar 13,east,dan,software,1,371,371
21 Mar 13,east,joe,tablets,2,190,380
21 Mar 13,east,andy,laptops,1,420,420
21 Mar 13,east,dan,desktops,4,507,2028
21 Mar 13,midwest,bill,tablets,1,277,277
21 Mar 13,west,lyn,software,1,323,323
21 Mar 13,south,debs,desktops,10,753,7530
21 Mar 13,east,sunil,tablets,10,409,4090
21 Mar 13,east,kate,laptops,2,958,1916
21 Mar 13,south,fred,tablets,4,991,3964
21 Mar 13,south,sue,desktops,2,681,1362
22 Mar 13,south,debs,software,1,215,215
22 Mar 13,east,andy,desktops,1,257,257
22 Mar 13,west,mandy,laptops,2,878,1756
22 Mar 13,west,kevin,laptops,1,362,362
22 Mar 13,east,julie,software,1,101,101
22 Mar 13,west,jack,desktops,1,381,381
22 Mar 13,west,lyn,servers,1,1161,1161
22 Mar 13,east,kate,laptops,1,976,976
22 Mar 13,west,rachel,software,1,285,285
22 Mar 13,west,kevin,software,4,124,496
22 Mar 13,east,joe,laptops,1,838,838
22 Mar 13,west,kevin,tablets,1,854,854
22 Mar 13,east,sunil,laptops,2,900,1800
22 Mar 13,midwest,bill,tablets,4,600,2400
22 Mar 13,midwest,sam,software,2,411,822
22 Mar 13,south,debs,laptops,1,535,535
22 Mar 13,midwest,charles,tablets,1,852,852
22 Mar 13,midwest,charles,tablets,2,892,1784
22 Mar 13,west,roger,tablets,1,354,354
22 Mar 13,mountain,claire,software,4,223,892
22 Mar 13,south,harry,tablets,2,995,1990
22 Mar 13,west,roger,tablets,2,656,1312
22 Mar 13,east,dan,laptops,2,779,1558
23 Mar 13,east,joe,laptops,10,651,6510
23 Mar 13,east,dan,laptops,2,897,1794
23 Mar 13,south,fred,laptops,4,557,2228
23 Mar 13,midwest,charles,servers,1,1107,1107
23 Mar 13,east,sunil,tablets,1,227,227
23 Mar 13,west,kevin,tablets,1,661,661
23 Mar 13,west,jack,software,1,398,398
23 Mar 13,west,jack,software,1,333,333
23 Mar 13,midwest,sam,tablets,1,670,670
23 Mar 13,mountain,claire,laptops,1,456,456
23 Mar 13,west,mandy,laptops,10,661,6610
23 Mar 13,midwest,charles,laptops,1,755,755
23 Mar 13,south,jim,software,1,175,175
23 Mar 13,west,jack,software,4,242,968
23 Mar 13,west,kevin,laptops,1,818,818
23 Mar 13,east,julie,desktops,2,586,1172
23 Mar 13,south,fred,tablets,1,757,757
23 Mar 13,south,sue,software,1,486,486
23 Mar 13,south,sue,tablets,2,87,174
23 Mar 13,east,kate,laptops,1,910,910
23 Mar 13,east,joe,desktops,1,587,587
23 Mar 13,west,lyn,laptops,1,537,537
23 Mar 13,west,roger,laptops,1,994,994
24 Mar 13,east,andy,servers,2,1836,3672
24 Mar 13,west,rachel,software,4,490,1960
24 Mar 13,west,roger,desktops,10,241,2410
24 Mar 13,west,mandy,laptops,1,330,330
24 Mar 13,east,joe,software,1,338,338
24 Mar 13,south,jim,laptops,4,869,3476
24 Mar 13,west,roger,servers,10,1215,12150
24 Mar 13,mountain,claire,tablets,1,729,729
24 Mar 13,midwest,bob,software,1,157,157
24 Mar 13,midwest,charles,desktops,1,553,553
24 Mar 13,east,julie,tablets,1,214,214
24 Mar 13,west,kevin,tablets,1,667,667
24 Mar 13,west,jack,tablets,1,490,490
24 Mar 13,west,jack,desktops,2,548,1096
24 Mar 13,mountain,james,tablets,1,245,245
24 Mar 13,west,jack,tablets,10,859,8590
24 Mar 13,east,dan,tablets,1,812,812
24 Mar 13,midwest,sam,laptops,1,590,590
24 Mar 13,west,roger,software,2,352,704
24 Mar 13,west,mandy,laptops,2,410,820
24 Mar 13,east,joe,tablets,1,296,296
24 Mar 13,west,roger,software,1,399,399
24 Mar 13,west,kevin,tablets,2,952,1904
25 Mar 13,west,rachel,tablets,2,881,1762
25 Mar 13,mountain,claire,tablets,2,436,872
25 Mar 13,mountain,william,software,10,439,4390
25 Mar 13,mountain,william,software,10,232,2320
25 Mar 13,east,kate,tablets,1,206,206
25 Mar 13,east,joe,laptops,1,769,769
25 Mar 13,midwest,bob,laptops,2,779,1558
25 Mar 13,west,roger,tablets,10,935,9350
25 Mar 13,south,sue,servers,1,2844,2844
25 Mar 13,south,tom,tablets,10,505,5050
25 Mar 13,west,mandy,tablets,1,900,900
25 Mar 13,west,mandy,software,1,396,396
25 Mar 13,east,andy,software,1,235,235
25 Mar 13,east,kate,software,1,313,313
25 Mar 13,midwest,sam,laptops,1,596,596
25 Mar 13,east,julie,laptops,4,350,1400
25 Mar 13,mountain,william,laptops,1,356,356
25 Mar 13,midwest,bob,servers,1,2592,2592
25 Mar 13,west,jack,software,1,316,316
25 Mar 13,midwest,charles,desktops,1,548,548
25 Mar 13,east,julie,desktops,1,245,245
25 Mar 13,east,kate,laptops,2,572,1144
25 Mar 13,east,dan,laptops,2,434,868
26 Mar 13,west,lyn,tablets,1,907,907
26 Mar 13,south,debs,software,1,276,276
26 Mar 13,west,jack,desktops,2,226,452
26 Mar 13,west,kevin,software,1,261,261
26 Mar 13,west,kevin,laptops,1,960,960
26 Mar 13,west,roger,software,1,228,228
26 Mar 13,east,joe,software,10,387,3870
26 Mar 13,south,tom,laptops,2,559,1118
26 Mar 13,east,dan,laptops,4,977,3908
26 Mar 13,west,rachel,servers,1,1555,1555
26 Mar 13,south,fred,software,4,286,1144
26 Mar 13,midwest,john,tablets,1,526,526
26 Mar 13,south,jim,tablets,1,542,542
26 Mar 13,east,julie,tablets,2,664,1328
26 Mar 13,east,sunil,tablets,10,646,6460
26 Mar 13,south,fred,tablets,1,156,156
26 Mar 13,east,sunil,software,1,107,107
26 Mar 13,east,sunil,laptops,4,919,3676
26 Mar 13,east,dan,laptops,10,563,5630
26 Mar 13,west,mandy,laptops,1,320,320
26 Mar 13,east,dan,servers,1,2523,2523
26 Mar 13,east,joe,tablets,10,598,5980
26 Mar 13,east,julie,software,1,442,442
27 Mar 13,east,joe,laptops,1,877,877
27 Mar 13,west,jack,tablets,2,984,1968
27 Mar 13,west,kevin,laptops,2,566,1132
27 Mar 13,midwest,charles,software,4,231,924
27 Mar 13,south,harry,tablets,1,992,992
27 Mar 13,mountain,james,tablets,1,546,546
27 Mar 13,west,roger,laptops,10,686,6860
27 Mar 13,east,sunil,tablets,1,970,970
27 Mar 13,south,jim,software,1,481,481
27 Mar 13,west,rachel,tablets,1,223,223
27 Mar 13,west,kevin,laptops,1,731,731
27 Mar 13,west,kevin,tablets,1,825,825
27 Mar 13,west,lyn,tablets,1,751,751
27 Mar 13,west,kevin,tablets,2,797,1594
27 Mar 13,midwest,sam,laptops,1,555,555
27 Mar 13,south,harry,desktops,1,387,387
27 Mar 13,south,sue,laptops,1,694,694
27 Mar 13,east,kate,servers,1,1389,1389
27 Mar 13,east,kate,tablets,2,133,266
27 Mar 13,west,rachel,tablets,1,248,248
27 Mar 13,midwest,sam,tablets,10,646,6460
27 Mar 13,west,jack,tablets,2,955,1910
27 Mar 13,midwest,charles,software,1,303,303
28 Mar 13,mountain,frederic,servers,1,2193,2193
28 Mar 13,south,debs,tablets,2,245,490
28 Mar 13,mountain,william,tablets,1,843,843
28 Mar 13,west,lyn,tablets,4,873,3492
28 Mar 13,east,andy,servers,1,2649,2649
28 Mar 13,south,harry,software,1,109,109
28 Mar 13,west,mandy,laptops,1,738,738
28 Mar 13,east,sunil,desktops,1,800,800
28 Mar 13,east,julie,laptops,10,421,4210
28 Mar 13,west,lyn,tablets,1,507,507
28 Mar 13,midwest,bill,laptops,4,919,3676
28 Mar 13,east,joe,software,1,289,289
28 Mar 13,west,lyn,software,2,393,786
28 Mar 13,west,jack,laptops,4,986,3944
28 Mar 13,mountain,william,laptops,1,502,502
28 Mar 13,south,harry,tablets,4,459,1836
28 Mar 13,south,jim,tablets,1,895,895
28 Mar 13,west,mandy,software,1,328,328
28 Mar 13,midwest,john,servers,1,1230,1230
28 Mar 13,east,dan,laptops,10,723,7230
28 Mar 13,west,roger,desktops,2,619,1238
28 Mar 13,south,sue,laptops,4,797,3188
28 Mar 13,midwest,bob,software,2,492,984
29 Mar 13,west,lyn,tablets,4,787,3148
29 Mar 13,midwest,sam,tablets,1,193,193
29 Mar 13,mountain,claire,desktops,2,643,1286
29 Mar 13,west,mandy,servers,1,2172,2172
29 Mar 13,east,dan,servers,2,2249,4498
29 Mar 13,east,dan,tablets,1,170,170
29 Mar 13,midwest,charles,desktops,10,387,3870
29 Mar 13,midwest,charles,desktops,1,611,611
29 Mar 13,west,mandy,software,2,426,852
29 Mar 13,west,roger,servers,1,1928,1928
29 Mar 13,west,rachel,tablets,1,306,306
29 Mar 13,midwest,bill,desktops,1,471,471
29 Mar 13,east,dan,tablets,2,584,1168
29 Mar 13,mountain,frederic,software,1,330,330
29 Mar 13,west,roger,laptops,1,519,519
29 Mar 13,south,jim,tablets,2,793,1586
29 Mar 13,midwest,sam,desktops,1,367,367
29 Mar 13,west,jack,servers,1,2373,2373
29 Mar 13,west,roger,software,4,154,616
29 Mar 13,south,jim,tablets,1,700,700
29 Mar 13,east,dan,servers,1,1867,1867
29 Mar 13,east,kate,tablets,1,707,707
29 Mar 13,west,mandy,laptops,1,963,963
30 Mar 13,midwest,bill,servers,4,2243,8972
30 Mar 13,west,mandy,servers,2,2384,4768
30 Mar 13,midwest,bill,desktops,1,569,569
30 Mar 13,east,julie,software,1,296,296
30 Mar 13,east,andy,tablets,2,992,1984
30 Mar 13,midwest,charles,desktops,1,378,378
30 Mar 13,south,fred,tablets,1,875,875
30 Mar 13,east,dan,desktops,1,214,214
30 Mar 13,west,rachel,desktops,1,744,744
30 Mar 13,south,harry,software,1,113,113
30 Mar 13,east,joe,tablets,1,618,618
30 Mar 13,west,lyn,tablets,2,480,960
30 Mar 13,east,andy,laptops,1,713,713
30 Mar 13,south,jim,tablets,1,940,940
30 Mar 13,east,andy,servers,1,1568,1568
30 Mar 13,south,harry,tablets,1,326,326
30 Mar 13,east,julie,laptops,4,894,3576
30 Mar 13,east,dan,desktops,1,644,644
30 Mar 13,midwest,charles,tablets,1,706,706
30 Mar 13,east,dan,laptops,4,626,2504
30 Mar 13,midwest,sam,servers,1,1799,1799
30 Mar 13,midwest,sam,laptops,1,371,371
30 Mar 13,east,andy,servers,1,1550,1550
31 Mar 13,mountain,james,tablets,10,854,8540
31 Mar 13,midwest,john,tablets,1,710,710
31 Mar 13,west,roger,laptops,1,499,499
31 Mar 13,west,rachel,tablets,1,650,650
31 Mar 13,east,julie,tablets,1,370,370
31 Mar 13,west,jack,laptops,10,648,6480
31 Mar 13,east,kate,software,2,495,990
31 Mar 13,midwest,bill,desktops,1,266,266
31 Mar 13,east,julie,tablets,1,331,331
31 Mar 13,west,roger,laptops,1,814,814
31 Mar 13,south,debs,servers,2,1271,2542
31 Mar 13,east,andy,desktops,1,490,490
31 Mar 13,west,rachel,tablets,1,846,846
31 Mar 13,midwest,john,servers,1,2320,2320
31 Mar 13,south,harry,desktops,1,535,535
31 Mar 13,midwest,bill,laptops,1,945,945
31 Mar 13,south,debs,laptops,2,831,1662
31 Mar 13,midwest,charles,desktops,10,799,7990
31 Mar 13,midwest,charles,tablets,1,766,766
31 Mar 13,west,jack,laptops,1,434,434
31 Mar 13,south,debs,tablets,4,493,1972
31 Mar 13,east,joe,tablets,1,733,733
31 Mar 13,west,kevin,desktops,1,732,732
01 Apr 13,mountain,william,tablets,4,171,684
01 Apr 13,east,dan,laptops,1,709,709
01 Apr 13,south,debs,software,4,335,1340
01 Apr 13,midwest,bill,servers,1,2642,2642
01 Apr 13,west,mandy,tablets,1,310,310
01 Apr 13,west,lyn,laptops,4,968,3872
01 Apr 13,west,roger,tablets,1,371,371
01 Apr 13,east,dan,laptops,1,887,887
01 Apr 13,east,julie,tablets,2,611,1222
01 Apr 13,mountain,claire,desktops,1,343,343
01 Apr 13,midwest,bob,tablets,1,419,419
01 Apr 13,south,jim,laptops,1,939,939
01 Apr 13,west,kevin,desktops,4,376,1504
01 Apr 13,midwest,sam,laptops,1,901,901
01 Apr 13,east,joe,tablets,2,475,950
01 Apr 13,west,roger,tablets,1,77,77
01 Apr 13,west,roger,servers,1,1467,1467
01 Apr 13,south,tom,laptops,2,971,1942
01 Apr 13,south,sue,software,1,357,357
01 Apr 13,mountain,william,tablets,2,425,850
01 Apr 13,west,kevin,desktops,4,443,1772
01 Apr 13,west,lyn,desktops,1,471,471
01 Apr 13,west,rachel,tablets,2,775,1550
02 Apr 13,west,jack,servers,1,2922,2922
02 Apr 13,east,joe,laptops,10,863,8630
02 Apr 13,east,sunil,desktops,1,417,417
02 Apr 13,east,dan,desktops,1,220,220
02 Apr 13,mountain,william,software,2,337,674
02 Apr 13,east,andy,desktops,1,201,201
02 Apr 13,mountain,william,software,1,358,358
02 Apr 13,midwest,charles,tablets,1,134,134
02 Apr 13,south,harry,laptops,2,394,788
02 Apr 13,east,andy,software,1,269,269
02 Apr 13,east,dan,software,1,201,201
02 Apr 13,midwest,sam,laptops,1,930,930
02 Apr 13,south,sue,tablets,10,128,1280
02 Apr 13,midwest,john,laptops,1,851,851
02 Apr 13,midwest,charles,tablets,1,333,333
02 Apr 13,mountain,claire,desktops,1,667,667
02 Apr 13,west,roger,laptops,2,574,1148
02 Apr 13,west,kevin,tablets,1,905,905
02 Apr 13,west,rachel,laptops,1,736,736
02 Apr 13,mountain,james,tablets,4,825,3300
02 Apr 13,south,tom,laptops,1,934,934
02 Apr 13,east,sunil,laptops,2,360,720
02 Apr 13,midwest,bob,desktops,10,400,4000
03 Apr 13,south,sue,laptops,1,398,398
03 Apr 13,west,lyn,tablets,1,917,917
03 Apr 13,west,roger,laptops,1,822,822
03 Apr 13,east,sunil,tablets,1,658,658
03 Apr 13,midwest,charles,laptops,1,377,377
03 Apr 13,south,debs,desktops,1,550,550
03 Apr 13,south,jim,tablets,4,390,1560
03 Apr 13,midwest,sam,tablets,1,887,887
03 Apr 13,midwest,john,software,4,193,772
03 Apr 13,west,lyn,laptops,1,965,965
03 Apr 13,west,roger,laptops,1,457,457
03 Apr 13,east,andy,tablets,1,714,714
03 Apr 13,midwest,bill,software,1,295,295
03 Apr 13,south,harry,software,1,234,234
03 Apr 13,west,kevin,software,1,436,436
03 Apr 13,east,joe,desktops,4,677,2708
03 Apr 13,west,jack,tablets,1,443,443
03 Apr 13,west,roger,tablets,10,568,5680
03 Apr 13,south,fred,tablets,1,180,180
03 Apr 13,west,kevin,tablets,2,774,1548
03 Apr 13,west,rachel,software,2,300,600
03 Apr 13,east,kate,tablets,2,626,1252
03 Apr 13,west,rachel,tablets,1,401,401
04 Apr 13,west,jack,software,2,491,982
04 Apr 13,east,julie,desktops,1,203,203
04 Apr 13,east,dan,laptops,1,403,403
04 Apr 13,midwest,charles,software,1,271,271
04 Apr 13,mountain,claire,software,1,172,172
04 Apr 13,midwest,bob,tablets,1,747,747
04 Apr 13,south,sue,tablets,1,447,447
04 Apr 13,midwest,bob,laptops,1,679,679
04 Apr 13,east,sunil,desktops,1,226,226
04 Apr 13,west,roger,tablets,1,908,908
04 Apr 13,south,debs,tablets,1,776,776
04 Apr 13,midwest,john,laptops,1,432,432
04 Apr 13,west,mandy,software,1,199,199
04 Apr 13,east,joe,servers,10,1424,14240
04 Apr 13,south,sue,tablets,2,434,868
04 Apr 13,west,lyn,software,1,131,131
04 Apr 13,east,dan,servers,1,2795,2795
04 Apr 13,west,mandy,desktops,1,758,758
04 Apr 13,south,sue,tablets,1,297,297
04 Apr 13,midwest,charles,tablets,1,602,602
04 Apr 13,east,joe,laptops,4,394,1576
04 Apr 13,west,kevin,software,1,476,476
04 Apr 13,midwest,sam,tablets,1,619,619
05 Apr 13,east,julie,desktops,1,388,388
05 Apr 13,midwest,charles,servers,1,2322,2322
05 Apr 13,west,kevin,software,2,407,814
05 Apr 13,west,lyn,tablets,1,400,400
05 Apr 13,west,lyn,tablets,1,423,423
05 Apr 13,south,jim,laptops,2,951,1902
05 Apr 13,midwest,charles,laptops,1,921,921
05 Apr 13,mountain,frederic,tablets,2,405,810
05 Apr 13,west,rachel,desktops,2,427,854
05 Apr 13,west,roger,tablets,10,72,720
05 Apr 13,west,mandy,laptops,1,945,945
05 Apr 13,mountain,william,tablets,10,24,240
05 Apr 13,south,tom,servers,2,1917,3834
05 Apr 13,east,sunil,laptops,1,926,926
05 Apr 13,east,dan,tablets,1,770,770
05 Apr 13,west,rachel,servers,1,2992,2992
05 Apr 13,south,debs,laptops,1,460,460
05 Apr 13,south,harry,laptops,1,911,911
05 Apr 13,east,joe,laptops,1,603,603
05 Apr 13,east,kate,software,1,459,459
05 Apr 13,west,lyn,tablets,2,181,362
05 Apr 13,east,sunil,desktops,4,457,1828
05 Apr 13,west,rachel,tablets,10,290,2900
06 Apr 13,midwest,john,tablets,2,460,920
06 Apr 13,east,andy,tablets,10,677,6770
06 Apr 13,west,kevin,servers,1,1181,1181
06 Apr 13,west,mandy,laptops,1,614,614
06 Apr 13,east,julie,laptops,2,580,1160
06 Apr 13,mountain,claire,tablets,1,725,725
06 Apr 13,midwest,sam,software,1,360,360
06 Apr 13,mountain,frederic,tablets,1,876,876
06 Apr 13,south,fred,desktops,1,472,472
06 Apr 13,midwest,bob,software,2,347,694
06 Apr 13,east,joe,tablets,2,68,136
06 Apr 13,west,kevin,servers,2,1011,2022
06 Apr 13,mountain,claire,software,1,423,423
06 Apr 13,east,dan,desktops,1,517,517
06 Apr 13,east,andy,desktops,1,528,528
06 Apr 13,midwest,john,software,1,449,449
06 Apr 13,mountain,claire,desktops,1,346,346
06 Apr 13,mountain,claire,laptops,10,669,6690
06 Apr 13,south,tom,servers,10,1554,15540
06 Apr 13,midwest,john,laptops,1,754,754
06 Apr 13,south,sue,tablets,10,334,3340
06 Apr 13,midwest,sam,laptops,1,799,799
06 Apr 13,west,rachel,laptops,2,730,1460
07 Apr 13,east,dan,tablets,10,461,4610
07 Apr 13,west,mandy,tablets,1,475,475
07 Apr 13,west,lyn,software,1,311,311
07 Apr 13,east,sunil,laptops,4,991,3964
07 Apr 13,west,kevin,tablets,1,975,975
07 Apr 13,midwest,sam,tablets,1,509,509
07 Apr 13,midwest,bob,laptops,10,858,8580
07 Apr 13,midwest,charles,laptops,1,746,746
07 Apr 13,east,joe,software,2,119,238
07 Apr 13,midwest,charles,software,10,367,3670
07 Apr 13,midwest,charles,desktops,4,206,824
07 Apr 13,east,sunil,software,1,468,468
07 Apr 13,south,debs,desktops,1,763,763
07 Apr 13,east,dan,tablets,1,209,209
07 Apr 13,mountain,james,servers,4,1968,7872
07 Apr 13,midwest,bob,servers,1,2892,2892
07 Apr 13,east,kate,tablets,1,371,371
07 Apr 13,east,dan,tablets,1,352,352
07 Apr 13,south,sue,software,2,479,958
07 Apr 13,west,lyn,laptops,1,329,329
07 Apr 13,west,rachel,software,1,143,143
07 Apr 13,west,jack,laptops,1,847,847
07 Apr 13,midwest,sam,software,2,267,534
08 Apr 13,midwest,bob,laptops,1,419,419
08 Apr 13,west,mandy,tablets,1,782,782
08 Apr 13,west,roger,laptops,1,400,400
08 Apr 13,midwest,bob,laptops,4,576,2304
08 Apr 13,mountain,frederic,tablets,1,389,389
08 Apr 13,east,dan,tablets,1,501,501
08 Apr 13,east,sunil,desktops,1,459,459
08 Apr 13,midwest,bill,tablets,1,643,643
08 Apr 13,west,rachel,desktops,1,631,631
08 Apr 13,south,jim,tablets,2,47,94
08 Apr 13,east,julie,laptops,1,914,914
08 Apr 13,west,jack,tablets,2,959,1918
08 Apr 13,east,joe,tablets,1,619,619
08 Apr 13,mountain,claire,servers,1,1040,1040
08 Apr 13,south,fred,servers,1,2108,2108
08 Apr 13,mountain,claire,laptops,1,353,353
08 Apr 13,east,andy,laptops,10,480,4800
08 Apr 13,west,kevin,software,1,299,299
08 Apr 13,west,lyn,software,1,341,341
08 Apr 13,west,rachel,software,10,405,4050
08 Apr 13,midwest,bill,desktops,1,354,354
08 Apr 13,east,dan,desktops,2,715,1430
08 Apr 13,west,lyn,software,1,440,440
09 Apr 13,east,joe,tablets,2,188,376
09 Apr 13,south,jim,tablets,1,438,438
09 Apr 13,east,andy,laptops,4,598,2392
09 Apr 13,midwest,john,laptops,2,933,1866
09 Apr 13,mountain,william,tablets,1,621,621
09 Apr 13,west,jack,tablets,2,988,1976
09 Apr 13,west,roger,desktops,1,555,555
09 Apr 13,midwest,bob,tablets,10,255,2550
09 Apr 13,west,kevin,software,1,460,460
09 Apr 13,west,roger,tablets,2,511,1022
09 Apr 13,east,joe,servers,1,2360,2360
09 Apr 13,south,harry,tablets,1,284,284
09 Apr 13,west,kevin,desktops,2,556,1112
09 Apr 13,west,lyn,servers,1,2733,2733
09 Apr 13,south,tom,software,2,148,296
09 Apr 13,east,julie,servers,1,1765,1765
09 Apr 13,west,roger,tablets,1,62,62
09 Apr 13,mountain,claire,software,2,375,750
09 Apr 13,west,lyn,software,1,220,220
09 Apr 13,east,joe,laptops,1,477,477
09 Apr 13,west,roger,servers,1,1507,1507
09 Apr 13,south,tom,tablets,1,172,172
09 Apr 13,east,joe,laptops,1,593,593
10 Apr 13,east,kate,tablets,4,663,2652
10 Apr 13,west,lyn,laptops,1,742,742
10 Apr 13,east,andy,laptops,1,546,546
10 Apr 13,east,julie,desktops,1,518,518
10 Apr 13,midwest,john,desktops,1,719,719
10 Apr 13,west,jack,laptops,10,979,9790
10 Apr 13,west,mandy,tablets,1,514,514
10 Apr 13,west,kevin,servers,10,1937,19370
10 Apr 13,east,dan,software,1,360,360
10 Apr 13,south,sue,software,1,234,234
10 Apr 13,east,joe,laptops,2,440,880
10 Apr 13,midwest,john,tablets,4,906,3624
10 Apr 13,midwest,bob,software,2,458,916
10 Apr 13,midwest,charles,desktops,1,339,339
10 Apr 13,east,joe,tablets,1,268,268
10 Apr 13,west,jack,laptops,1,565,565
10 Apr 13,east,kate,tablets,4,666,2664
10 Apr 13,midwest,bill,tablets,1,80,80
10 Apr 13,west,lyn,software,1,224,224
10 Apr 13,east,andy,tablets,2,633,1266
10 Apr 13,east,andy,software,4,179,716
10 Apr 13,west,lyn,laptops,10,890,8900
10 Apr 13,west,roger,servers,2,2014,4028
11 Apr 13,east,kate,servers,1,2455,2455
11 Apr 13,west,jack,tablets,1,891,891
11 Apr 13,midwest,bill,desktops,1,501,501
11 Apr 13,east,andy,desktops,1,721,721
11 Apr 13,west,kevin,laptops,1,896,896
11 Apr 13,south,debs,software,2,455,910
11 Apr 13,west,jack,tablets,1,821,821
11 Apr 13,east,julie,tablets,4,751,3004
11 Apr 13,east,joe,laptops,1,701,701
11 Apr 13,west,mandy,software,4,190,760
11 Apr 13,west,mandy,tablets,1,438,438
11 Apr 13,east,dan,desktops,1,558,558
11 Apr 13,midwest,bob,laptops,2,385,770
11 Apr 13,south,debs,servers,1,1630,1630
11 Apr 13,midwest,charles,tablets,1,795,795
11 Apr 13,west,jack,desktops,1,321,321
11 Apr 13,west,roger,desktops,2,511,1022
11 Apr 13,mountain,james,software,1,238,238
11 Apr 13,west,rachel,software,1,443,443
11 Apr 13,mountain,william,tablets,1,173,173
11 Apr 13,west,rachel,tablets,1,80,80
11 Apr 13,west,mandy,laptops,1,333,333
11 Apr 13,west,lyn,tablets,1,696,696
12 Apr 13,west,jack,desktops,10,798,7980
12 Apr 13,west,lyn,software,2,141,282
